{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'PYTHONUNBUFFERED': '1', 'WSL2_GUI_APPS_ENABLED': '1', 'WSL_DISTRO_NAME': 'Ubuntu', 'PYCHARM_DISPLAY_PORT': '35001', 'PYCHARM_UUID': 'b470e729-5475-361a-a407-92698cd81233', 'NAME': 'ZBook', 'PWD': '/home/daniel/Thesis/smlm_score', 'LOGNAME': 'daniel', 'HOME': '/home/daniel', 'LANG': 'C.UTF-8', 'WSL_INTEROP': '/run/WSL/1017_interop', 'WAYLAND_DISPLAY': 'wayland-0', 'PYTHONPATH': '/tmp/bl8axY/:/tmp/bl8axY/src:/home/daniel/.pycharm_helpers/pycharm_plotly_backend:/home/daniel/.pycharm_helpers/pycharm_altair_backend:/home/daniel/.pycharm_helpers/pycharm_matplotlib_backend:/home/daniel/.pycharm_helpers/pycharm_display', 'TERM': 'xterm-256color', 'USER': 'daniel', 'PYTHONIOENCODING': 'UTF-8', 'DISPLAY': ':0', 'SHLVL': '0', 'PYCHARM_PROJECT_ID': '4a4c41a4', 'XDG_RUNTIME_DIR': '/run/user/1000/', 'PYCHARM_INTERACTIVE_PLOTS': '1', 'WSLENV': '', 'XDG_DATA_DIRS': '/usr/local/share:/usr/share:/var/lib/snapd/desktop', 'PATH': '/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0/:/mnt/c/WINDOWS/System32/OpenSSH/:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA App/NvDLISR:/mnt/c/Program Files/Git/cmd:/mnt/c/Users/User/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/User/AppData/Local/Programs/Antigravity/bin:/mnt/c/Users/User/AppData/Local/JetBrains/Toolbox/scripts:/mnt/c/Users/User/AppData/Local/PowerToys/DSCModules/:/snap/bin', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'HOSTTYPE': 'x86_64', 'PYCHARM_HOSTED': '1', 'PULSE_SERVER': 'unix:/mnt/wslg/PulseServer', 'OLDPWD': '/mnt/c/WINDOWS/system32', '_': '/home/daniel/miniforge3/envs/smlm/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.22.0', 'PMI_VERSION': '2.22.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.0', 4: 0.5000387525450496} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.121538369012857} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.037871970292997} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9567169400806862} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.798609495397692} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7452941091768749} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7988503133774092} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9418134918336479} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2519750963533163} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4371310159886435} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.393597359032873} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5242010427258104} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5337316943406578} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.311227751704237} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5312774627733603} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4546800710492465} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3463301404082981} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2852864662306567} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.274423694933848} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1559661579273937} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3640177876910236} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2597916421681055} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1053696562326345} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0216428512034523} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3363128048797819} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5341287412187798} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.724607494055279} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5569779344292716} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5682184693506016} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5399215327544746} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7228492601717855} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.839317650455617} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.596115187634313} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7292669415631639} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3494028875214232} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4055009607415678} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2786641645170733} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4410169186223425} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6650309935217222} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5706404081862408} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.552152530747267} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5040151180889865} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.38643809459207} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6206882964104607} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.509054368584495} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6152044109717103} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8259525337179128} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4523975088798253} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.348805102842144} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4436183080429552} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.540649851873566} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5547468901818235} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4569789095347243} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3232439305717205} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1756171186858486} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2680166334240217} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.34114310383901} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2424792088753096} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.431833159206703} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.700759674924841} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9088105887078164} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.217892980676651} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0099441036670997} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.378803492661479} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6195245567269247} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4643235673148047} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.610106034800704} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6473408072537605} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.48013050292541} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.471717824052891} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.3843188433298304} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.056353916001998} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.170952983046278} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.947897399213835} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.905240535712281} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.196928256199181} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1991178937789817} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2879427712864397} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1837347186678517} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8525064316841062} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8294011444025196} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5577312913095442} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6686293865612454} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.839259941830108} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.075441418598973} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.670519613591511} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9190175977299218} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5569295141520771} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5234023714930518} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6304369264068441} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8360396531724588} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7080537029153402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8989176850489218} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.596604230415037} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9294013752021675} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9623388781186475} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9185225829548258} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9925970772314503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1460181309034274} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.152175081886433} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.07418000433272} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.148934282277235} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1223989612138086} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0097728173284874} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8449902881020512} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9079152440474176} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.827623879686984} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9646454476609836} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0144975499975453} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9583616715956507} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2919231107933915} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.7286557384466934} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.858575219622004} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.944905652697555} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.9188725500745565} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.7301457718998488} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4541765240228104} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6072146294720473} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.505836273051337} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1063123479862766} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.184885568099077} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.3600303447764848} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.3992360014961545} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.356017061646626} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7795645910756286} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6249072838741518} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5263191796013014} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1151551115088405} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.458230638949421} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.678222430760294} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4513156777425023} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.221595365894071} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1635358999952836} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7997038937145686} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.013689971088069} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8872936730368668} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0280474656082457} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6841678242099256} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.610966619273179} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.084868054777243} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.687583795887397} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3625826411602466} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.280007647380731} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2857778769377544} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1817521539055238} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3250964744091476} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.247814073194921} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0537748917390468} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.964690699347142} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1067789466005649} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.070033367882167} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9581026676565482} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1972392784180026} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2368405159454343} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6076809120706361} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4215189677566042} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3356669960933494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3164656156264372} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2991653688734255} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2305704536553494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2507609469918095} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8498120046456352} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8393296993919648} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5729441657411798} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7096661686796535} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6380391161122216} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2001769052552875} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.035705429447514} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.177389766280318} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7924939167294793} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0610920961326555} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7888344012063684} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6064800531564911} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7036799269010072} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4668567891050355} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4844374597593288} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.873705248232279} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8923821680585122} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4548110015131552} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0866421354370526} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.271647757963091} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.146678937405112} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.004043339431596} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7645038393930272} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8603118521367286} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.99866402817631} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2200725156033263} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9557211743565797} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.040804275167488} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1020848938836365} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.158881058857491} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.427312074697496} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2875815699484554} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.5084651070973316} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.460060448876074} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4332772874726083} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.429330076235306} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1213467703246884} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0539667811966242} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2170682576910243} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.065052314192484} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.066370188942814} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.074382575697507} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.135240507816076} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1854328003613444} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.955989964328509} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.2054848191684235} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.189339156667302} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6908258018555409} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6767857758169777} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5285360588819825} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4902081674835017} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7146380598602793} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7705705373263698} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.807585568409122} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1884674796509884} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0672165058753764} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9329074769955626} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0703063348544568} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3787286927002094} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2201538441164648} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4060545029941505} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5517807734116948} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4495446155541776} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.771449914785419} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0338902593139707} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.81670163051356} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9634323900275896} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7788817317078} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.529160418316281} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5318335003951353} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.519523997752961} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.201918292197518} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0630012051881363} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1004328577519775} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0764476557908933} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1330606976036521} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9262779975281239} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7790851192076366} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7701528915055686} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7633563896460172} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.770265606645848} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.976484139630365} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9174009929800739} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8379720462764962} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7803629329761355} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.759591137791108} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7460919905724692} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8128533126301527} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7962006715192239} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8906068014902675} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0326524825009225} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0143281541268494} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8198439461617995} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.616568967594787} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7510834068025278} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.184301412688746} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1574920759355005} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0128580473482987} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8538470731590766} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.6403611305196777} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4043349807481877} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3416609830371158} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4157367481859067} 
